doc_id,title,section,page_number,type,date,token_count,source_folder
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,257,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,231,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,183,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,165,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,100,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,108,data_clean
Bank_Pricing_and_General_Conditions_Policy_EN,Bank Pricing And General Conditions Policy En,,1,paragraph,2025-10-25,117,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,8,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,149,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,164,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,193,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,229,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,165,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,132,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,121,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,103,data_clean
Compliance_and_Sanctions_Management_Policy_EN,Compliance And Sanctions Management Policy En,,1,paragraph,2025-10-25,106,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,1.1. Objective,1,paragraph,2025-10-25,77,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,1.2. Scope,1,paragraph,2025-10-25,67,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,1.3. Regulatory Framework,1,paragraph,2025-10-25,79,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,1.3. Regulatory Framework,1,paragraph,2025-10-25,13,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,2.1. Credit Definition,1,paragraph,2025-10-25,50,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,2.2. Regulatory Terminology,1,paragraph,2025-10-25,66,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,2.3. Credit Risk,1,paragraph,2025-10-25,44,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,2.4. Reference Rate,1,paragraph,2025-10-25,39,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,2.4. Reference Rate,1,paragraph,2025-10-25,12,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,3.1. Principles,1,paragraph,2025-10-25,51,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,3.2. Decision-Making Bodies,1,paragraph,2025-10-25,66,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,3.3. Responsibilities,1,paragraph,2025-10-25,44,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,3.4. Internal Audit,1,paragraph,2025-10-25,37,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,3.4. Internal Audit,1,paragraph,2025-10-25,15,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,4.1. General Principles,1,paragraph,2025-10-25,41,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,4.2. Review Steps,1,paragraph,2025-10-25,89,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,4.3. Eligibility Criteria,1,paragraph,2025-10-25,49,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,4.4. Disbursement and Monitoring,1,paragraph,2025-10-25,40,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,4.4. Disbursement and Monitoring,1,paragraph,2025-10-25,18,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,5.1. Purpose,1,paragraph,2025-10-25,40,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,5.2. FinSight Scoring® Methodology,1,paragraph,2025-10-25,37,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,5.3. Rating Scale,1,table,2025-10-25,127,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,5.4. Impact on Decision,1,paragraph,2025-10-25,39,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,5.4. Impact on Decision,1,paragraph,2025-10-25,16,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,6.1. Delegation Principle,1,paragraph,2025-10-25,30,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,6.2. Decision Levels,1,paragraph,2025-10-25,77,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,6.3. Validation,1,paragraph,2025-10-25,28,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,6.4. Delegation Control,1,paragraph,2025-10-25,33,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,6.4. Delegation Control,1,paragraph,2025-10-25,12,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,7.1. Principles,1,paragraph,2025-10-25,29,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,7.2. Review Frequency,1,paragraph,2025-10-25,31,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,7.3. Monitoring Tools,1,paragraph,2025-10-25,37,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,7.4. Incident Management,1,paragraph,2025-10-25,36,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,7.4. Incident Management,1,paragraph,2025-10-25,43,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,8.2. BCT Reporting,1,paragraph,2025-10-25,60,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,8.3. Compliance Control,1,paragraph,2025-10-25,28,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,8.3. Compliance Control,1,paragraph,2025-10-25,15,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.1. Loan Classification,1,paragraph,2025-10-25,71,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.2. Provision Calculation,1,paragraph,2025-10-25,36,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.3. Collective Provisions,1,paragraph,2025-10-25,38,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.4. Reclassification and Write-Off,1,paragraph,2025-10-25,40,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.4. Reclassification and Write-Off,1,table,2025-10-25,110,data_clean
General_Credit_Policy_2025_EN,General Credit Policy 2025 En,9.4. Reclassification and Write-Off,1,paragraph,2025-10-25,43,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,8,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,178,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,196,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,179,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,176,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,227,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,170,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,155,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,137,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,150,data_clean
Governance_and_Internal_Control_Charter_EN,Governance And Internal Control Charter En,,1,paragraph,2025-10-25,129,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,16,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,167,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,151,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,table,2025-10-25,122,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,table,2025-10-25,161,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,table,2025-10-25,153,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,132,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,table,2025-10-25,127,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,99,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,102,data_clean
Information_Security_and_Data_Protection_Policy_EN,Information Security And Data Protection Policy En,,1,paragraph,2025-10-25,80,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,22,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,163,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,158,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,table,2025-10-25,198,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,table,2025-10-25,215,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,table,2025-10-25,120,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,table,2025-10-25,136,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,123,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,131,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,table,2025-10-25,115,data_clean
Interest_Rate_and_Liquidity_Risk_Management_Policy_EN,Interest Rate And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,97,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,paragraph,2025-10-25,11,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,paragraph,2025-10-25,158,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,paragraph,2025-10-25,153,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,table,2025-10-25,215,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,table,2025-10-25,220,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,table,2025-10-25,128,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,table,2025-10-25,172,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,table,2025-10-25,161,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,paragraph,2025-10-25,103,data_clean
Internal_Instruction_SME_and_Personal_Credit_EN,Internal Instruction Sme And Personal Credit En,,1,paragraph,2025-10-25,75,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,34,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,268,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,222,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,242,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,179,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,218,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,151,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,130,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,125,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,102,data_clean
KYC_and_AML_CFT_Procedure_EN,Kyc And Aml Cft Procedure En,,1,paragraph,2025-10-25,123,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,21,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,219,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,264,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,251,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,325,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,260,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,228,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,204,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,136,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,121,data_clean
Market_and_Liquidity_Risk_Management_Policy_EN,Market And Liquidity Risk Management Policy En,,1,paragraph,2025-10-25,133,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,21,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,128,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,147,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,table,2025-10-25,138,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,table,2025-10-25,135,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,table,2025-10-25,101,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,table,2025-10-25,130,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,102,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,111,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,84,data_clean
Operational_Risk_and_Business_Continuity_Management_Policy_EN,Operational Risk And Business Continuity Management Policy En,,1,paragraph,2025-10-25,69,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,21,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,207,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,163,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,162,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,189,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,210,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,116,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,152,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,123,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,125,data_clean
Provisioning_and_Credit_Commitment_Monitoring_Policy_EN,Provisioning And Credit Commitment Monitoring Policy En,,1,paragraph,2025-10-25,124,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,21,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,207,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,163,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,162,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,189,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,210,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,116,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,152,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,123,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,125,data_clean
Prudential_and_Financial_Reporting_Manual_EN,Prudential And Financial Reporting Manual En,,1,paragraph,2025-10-25,124,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,8,data_clean
